deck,opposing_deck,date,winrate,games_played
Arceus Aggron,Mew Genesect,2022-09-27,0.0,1
Arceus Aggron,Giratina LZ Box,2022-09-27,1.0,1
Arceus Flying Pikachu,Mew Genesect,2022-09-27,0.2857142857142857,7
Arceus Flying Pikachu,Kyurem Palkia,2022-09-27,0.6666666666666666,9
Arceus Flying Pikachu,Lost Zone Box,2022-09-27,0.25,8
Arceus Flying Pikachu,Giratina LZ Box,2022-09-27,0.5,2
Arceus Flying Pikachu,Arceus Inteleon,2022-09-27,0.0,1
Arceus Flying Pikachu,Arceus,2022-09-27,1.0,1
Arceus Flying Pikachu,Urshifu Inteleon,2022-09-27,1.0,2
Arceus Flying Pikachu,Palkia Inteleon,2022-09-27,1.0,1
Arceus Flying Pikachu,Arceus Giratina,2022-09-27,0.0,1
Arceus Flying Pikachu,Regis,2022-09-27,0.0,1
Arceus Flying Pikachu,Arceus Goodra,2022-09-27,0.0,1
Blissey,Giratina LZ Box,2022-09-27,0.0,1
Blissey,Arceus Inteleon,2022-09-27,0.5,2
Blissey,Kyurem Palkia,2022-09-27,1.0,1
Blissey,Other,2022-09-27,0.0,1
Blissey,Mew Genesect,2022-09-27,0.6666666666666666,3
Blissey,Dialga LZ,2022-09-27,1.0,1
Blissey,Lost Zone Box,2022-09-27,0.0,2
Blissey,Arceus Charizard,2022-09-27,1.0,1
Blissey,Regis,2022-09-27,1.0,1
Blissey,Giratina,2022-09-27,1.0,1
Blissey,Palkia Inteleon,2022-09-27,1.0,1
Arceus,Lost Zone Box,2022-09-27,1.0,2
Arceus,Giratina LZ Box,2022-09-27,0.0,3
Arceus,Mew Genesect,2022-09-27,0.0,3
Arceus,Kyurem Palkia,2022-09-27,1.0,1
Arceus,Ice Rider Calyrex,2022-09-27,0.0,1
Arceus,Arceus Flying Pikachu,2022-09-27,0.0,1
Arceus,Hisuian Zoroark,2022-09-27,1.0,1
Dialga Bronzong,Giratina LZ Box,2022-09-27,0.6666666666666666,3
Dialga Bronzong,Kyurem Palkia,2022-09-27,0.0,1
Dialga Bronzong,Regis,2022-09-27,1.0,1
Dialga Bronzong,Leafeon Inteleon,2022-09-27,1.0,1
Dialga Bronzong,Lost Zone Box,2022-09-27,0.0,1
Dialga Bronzong,Mew Genesect,2022-09-27,0.0,1
Arceus Mewtwo,Rotom,2022-09-27,1.0,1
Arceus Mewtwo,Kyurem Palkia,2022-09-27,0.0,2
Arceus Mewtwo,Vikavolt,2022-09-27,1.0,1
Arceus Mewtwo,Arceus Inteleon,2022-09-27,1.0,1
Arceus Mewtwo,Mew Genesect,2022-09-27,1.0,2
Arceus Mewtwo,Palkia,2022-09-27,0.0,1
Arceus Mewtwo,Giratina LZ Box,2022-09-27,0.0,1
Arceus Mewtwo,Hisuian Zoroark,2022-09-27,0.0,1
Arceus Mewtwo,Hisuian Goodra,2022-09-27,1.0,1
Arceus Mewtwo,Arceus Goodra,2022-09-27,1.0,1
Arceus Mewtwo,Lost Zone Box,2022-09-27,0.0,1
Regis,Other,2022-09-27,0.0,1
Regis,Mew Genesect,2022-09-27,0.5,2
Regis,Lost Zone Box,2022-09-27,0.1666666666666666,6
Regis,Giratina LZ Box,2022-09-27,1.0,2
Regis,Dialga Bronzong,2022-09-27,0.0,1
Regis,Vikavolt,2022-09-27,0.0,1
Regis,Kyurem Palkia,2022-09-27,1.0,1
Regis,Arceus Aggron,2022-09-27,0.6666666666666666,3
Regis,Palkia Inteleon,2022-09-27,0.0,2
Regis,Arceus Flying Pikachu,2022-09-27,1.0,1
Regis,Blissey,2022-09-27,0.0,1
Regis,Hisuian Goodra,2022-09-27,1.0,1
Amazing Reshiram,Mew Genesect,2022-09-27,0.6666666666666666,3
Amazing Reshiram,Other,2022-09-27,0.0,1
Amazing Reshiram,Giratina LZ Box,2022-09-27,0.0,2
Amazing Reshiram,Clefairy Wyrdeer,2022-09-27,1.0,1
Amazing Reshiram,Palkia Inteleon,2022-09-27,0.0,1
Amazing Reshiram,Kyurem Palkia,2022-09-27,0.0,1
Dragapult,Lost Zone Box,2022-09-27,0.5,2
Dragapult,Palkia Inteleon,2022-09-27,1.0,1
Dragapult,Giratina LZ Box,2022-09-27,1.0,1
Dragapult,Kyurem Palkia,2022-09-27,0.0,2
Eternatus,Hisuian Zoroark,2022-09-27,1.0,1
Eternatus,Lost Zone Box,2022-09-27,0.6666666666666666,3
Eternatus,Kyurem Palkia,2022-09-27,0.0,1
Eternatus,Giratina LZ Box,2022-09-27,0.0,1
Giratina,Arceus Aggron,2022-09-27,1.0,1
Giratina,Arceus Giratina,2022-09-27,1.0,1
Giratina,Other,2022-09-27,1.0,1
Giratina,Giratina LZ Box,2022-09-27,0.0,1
Giratina,Hisuian Zoroark,2022-09-27,0.0,1
Giratina,Blissey,2022-09-27,0.0,1
Giratina,Lost Zone Box,2022-09-27,0.0,1
Giratina,Palkia Inteleon,2022-09-27,0.0,1
Arceus Charizard,Palkia Inteleon,2022-09-27,0.0,1
Arceus Charizard,Mew Genesect,2022-09-27,0.5,2
Arceus Charizard,Arceus Giratina,2022-09-27,1.0,1
Arceus Charizard,Blissey,2022-09-27,0.0,1
Other,Arceus Goodra,2022-09-27,0.0,1
Other,Giratina LZ Box,2022-09-27,0.0,3
Other,Kyurem Palkia,2022-09-27,0.0,4
Other,Hisuian Goodra,2022-09-27,1.0,1
Other,Vikavolt,2022-09-27,0.5,2
Other,Other,2022-09-27,0.5,8
Other,Regis,2022-09-27,0.0,1
Other,Hisuian Zoroark,2022-09-27,0.6666666666666666,3
Other,Lost Zone Box,2022-09-27,0.0,2
Other,Mew Genesect,2022-09-27,1.0,1
Other,Blissey,2022-09-27,0.0,1
Other,Amazing Reshiram,2022-09-27,1.0,1
Other,Giratina,2022-09-27,0.0,1
Other,Arceus Inteleon,2022-09-27,0.0,1
Other,Palkia Inteleon,2022-09-27,0.0,1
Other,Palkia,2022-09-27,0.0,1
Urshifu Inteleon,Clefairy Wyrdeer,2022-09-27,1.0,1
Urshifu Inteleon,Lost Zone Box,2022-09-27,0.0,2
Urshifu Inteleon,Crobat Weezing,2022-09-27,1.0,1
Urshifu Inteleon,Arceus Flying Pikachu,2022-09-27,0.0,2
Urshifu Inteleon,Kyurem Palkia,2022-09-27,0.0,1
Urshifu Inteleon,Palkia Inteleon,2022-09-27,0.0,1
Leafeon Inteleon,Lost Zone Box,2022-09-27,1.0,1
Leafeon Inteleon,Kyurem Palkia,2022-09-27,0.5,2
Leafeon Inteleon,Dialga Bronzong,2022-09-27,0.0,1
Calyrex Inteleon,Giratina LZ Box,2022-09-27,0.5,2
Calyrex Inteleon,Mew Genesect,2022-09-27,0.0,1
Calyrex Inteleon,Lost Zone Box,2022-09-27,1.0,1
Calyrex Inteleon,Arceus Goodra,2022-09-27,0.0,1
Vikavolt,Lost Zone Box,2022-09-27,0.6666666666666666,3
Vikavolt,Other,2022-09-27,0.0,2
Vikavolt,Regis,2022-09-27,0.0,1
Vikavolt,Giratina LZ Box,2022-09-27,1.0,1
Vikavolt,Arceus Mewtwo,2022-09-27,0.0,1
Vikavolt,Palkia Inteleon,2022-09-27,0.0,1
Vikavolt,Mew Genesect,2022-09-27,0.0,1
Vikavolt,Clefairy Wyrdeer,2022-09-27,0.0,1
Vikavolt,Kyurem Palkia,2022-09-27,0.0,1
Clefairy Wyrdeer,Urshifu Inteleon,2022-09-27,0.0,1
Clefairy Wyrdeer,Lost Zone Box,2022-09-27,0.0,1
Clefairy Wyrdeer,Giratina LZ Box,2022-09-27,1.0,1
Clefairy Wyrdeer,Vikavolt,2022-09-27,1.0,1
Clefairy Wyrdeer,Mew Genesect,2022-09-27,0.0,1
Clefairy Wyrdeer,Amazing Reshiram,2022-09-27,0.0,1
Crobat Weezing,Dialga LZ,2022-09-27,1.0,1
Crobat Weezing,Giratina LZ Box,2022-09-27,0.0,2
Crobat Weezing,Palkia Inteleon,2022-09-27,0.0,2
Crobat Weezing,Lost Zone Box,2022-09-27,1.0,1
Crobat Weezing,Urshifu Inteleon,2022-09-27,0.0,1
Shadow Rider Calyrex,Giratina LZ Box,2022-09-27,0.0,1
Shadow Rider Calyrex,Mew Genesect,2022-09-27,0.0,1
Shadow Rider Calyrex,Kyurem Palkia,2022-09-27,1.0,1
Shadow Rider Calyrex,Lost Zone Box,2022-09-27,0.0,1
Kyurem,Hisuian Goodra,2022-09-27,0.5,2
Kyurem,Hisuian Zoroark,2022-09-27,0.0,1
Rotom,Arceus Mewtwo,2022-09-27,0.0,1
Rotom,Dialga LZ,2022-09-27,1.0,1
Rotom,Lost Zone Box,2022-09-27,0.0,1
Arceus Duraludon,Palkia Inteleon,2022-09-27,0.0,2
Arceus Duraludon,Lost Zone Box,2022-09-27,0.0,1
Cramorant,Kyurem Palkia,2022-09-27,0.0,1
Cramorant,Giratina LZ Box,2022-09-27,0.0,1
Clefairy,Mew Genesect,2022-09-27,0.0,1
Clefairy,Arceus Inteleon,2022-09-27,0.0,1
Ice Rider Calyrex,Hisuian Goodra,2022-09-27,0.0,1
Ice Rider Calyrex,Arceus,2022-09-27,0.0,1
Ice Rider Calyrex,Arceus Goodra,2022-09-27,0.0,1
Lost Zone Box,Giratina LZ Box,2022-09-20,0.5434782608695652,46
Lost Zone Box,Mew Genesect,2022-09-20,0.6595744680851063,47
Lost Zone Box,Kyurem Palkia,2022-09-20,0.5142857142857142,70
Lost Zone Box,Hisuian Zoroark,2022-09-20,0.4705882352941176,17
Lost Zone Box,Lost Zone Box,2022-09-20,0.4875,160
Lost Zone Box,Palkia Inteleon,2022-09-20,0.4893617021276595,47
Lost Zone Box,Arceus Giratina,2022-09-20,0.3043478260869565,23
Lost Zone Box,Arceus Aggron,2022-09-20,0.25,4
Lost Zone Box,Arceus,2022-09-20,0.0,3
Lost Zone Box,Rapid Strike Urshifu,2022-09-20,0.3333333333333333,3
Lost Zone Box,Amazing Reshiram,2022-09-20,1.0,2
Lost Zone Box,Blissey,2022-09-20,1.0,2
Lost Zone Box,Shadow Rider Calyrex,2022-09-20,0.5,6
Lost Zone Box,Arceus Inteleon,2022-09-20,0.4545454545454545,11
Lost Zone Box,Other,2022-09-20,0.6666666666666666,12
Lost Zone Box,Hisuian Goodra,2022-09-20,0.3846153846153846,13
Lost Zone Box,Regis,2022-09-20,0.2307692307692307,13
Lost Zone Box,Inteleon Box,2022-09-20,0.8333333333333334,6
Lost Zone Box,Inteleon Inteleon,2022-09-20,1.0,1
Lost Zone Box,Dialga,2022-09-20,0.6666666666666666,9
Lost Zone Box,Clefairy,2022-09-20,1.0,5
Lost Zone Box,Cramorant,2022-09-20,1.0,1
Lost Zone Box,Urshifu Inteleon,2022-09-20,0.6,5
Lost Zone Box,Calyrex Palkia,2022-09-20,1.0,3
Lost Zone Box,Palkia,2022-09-20,0.0,1
Lost Zone Box,Inteleon,2022-09-20,0.0,2
Lost Zone Box,Durant,2022-09-20,0.5,2
Lost Zone Box,Arceus Flying Pikachu,2022-09-20,0.375,8
Lost Zone Box,Giratina,2022-09-20,0.5,4
Lost Zone Box,Dialga Bronzong,2022-09-20,1.0,1
Lost Zone Box,Dialga LZ,2022-09-20,0.25,4
Lost Zone Box,Galarian Weezing,2022-09-20,0.0,1
Lost Zone Box,Lunatone Solrock,2022-09-20,1.0,1
Lost Zone Box,Zoroark Box,2022-09-20,1.0,2
Lost Zone Box,Rapid Strike Malamar,2022-09-20,1.0,1
Lost Zone Box,Calyrex Inteleon,2022-09-20,0.0,1
Lost Zone Box,Darkrai,2022-09-20,0.0,1
Lost Zone Box,Arceus Duraludon,2022-09-20,0.0,1
Lost Zone Box,Eternatus,2022-09-20,0.0,1
Palkia Inteleon,Kyurem Palkia,2022-09-20,0.7368421052631579,38
Palkia Inteleon,Jolteon Inteleon,2022-09-20,1.0,1
Palkia Inteleon,Lost Zone Box,2022-09-20,0.425531914893617,47
Palkia Inteleon,Dialga,2022-09-20,1.0,2
Palkia Inteleon,Crobat Weezing,2022-09-20,0.8,5
Palkia Inteleon,Arceus Duraludon,2022-09-20,0.0,1
Palkia Inteleon,Hisuian Zoroark,2022-09-20,0.7272727272727273,22
Palkia Inteleon,Mew Genesect,2022-09-20,0.4848484848484848,33
Palkia Inteleon,Other,2022-09-20,0.4,5
Palkia Inteleon,Inteleon Box,2022-09-20,0.0,1
Palkia Inteleon,Palkia Inteleon,2022-09-20,0.4782608695652174,46
Palkia Inteleon,Giratina LZ Box,2022-09-20,0.5128205128205128,39
Palkia Inteleon,Regis,2022-09-20,0.7,10
Palkia Inteleon,Lunatone Solrock,2022-09-20,1.0,1
Palkia Inteleon,Arceus Giratina,2022-09-20,0.5,14
Palkia Inteleon,Kyurem,2022-09-20,0.4,5
Palkia Inteleon,Durant,2022-09-20,1.0,1
Palkia Inteleon,Calyrex Palkia,2022-09-20,0.75,4
Palkia Inteleon,Hisuian Goodra,2022-09-20,0.5555555555555556,9
Palkia Inteleon,Palkia,2022-09-20,0.5,2
Palkia Inteleon,Dialga LZ,2022-09-20,1.0,3
Palkia Inteleon,Shadow Rider Calyrex,2022-09-20,0.3333333333333333,3
Palkia Inteleon,Rapid Strike Malamar,2022-09-20,1.0,1
Palkia Inteleon,Arceus Flying Pikachu,2022-09-20,0.5,4
Palkia Inteleon,Arceus Inteleon,2022-09-20,0.5555555555555556,9
Palkia Inteleon,Arceus Aggron,2022-09-20,1.0,1
Palkia Inteleon,Dragapult,2022-09-20,1.0,1
Palkia Inteleon,Calyrex Inteleon,2022-09-20,0.3333333333333333,3
Palkia Inteleon,Gengar,2022-09-20,0.5,2
Palkia Inteleon,Zoroark Box,2022-09-20,1.0,2
Palkia Inteleon,Inteleon,2022-09-20,0.6666666666666666,3
Palkia Inteleon,Urshifu Inteleon,2022-09-20,1.0,2
Palkia Inteleon,Eternatus,2022-09-20,1.0,1
Mew Genesect,Urshifu Inteleon,2022-09-20,0.5,4
Mew Genesect,Palkia Inteleon,2022-09-20,0.5151515151515151,33
Mew Genesect,Hisuian Zoroark,2022-09-20,0.5882352941176471,17
Mew Genesect,Clefairy,2022-09-20,0.6666666666666666,3
Mew Genesect,Giratina LZ Box,2022-09-20,0.4827586206896552,29
Mew Genesect,Hisuian Goodra,2022-09-20,0.8,5
Mew Genesect,Arceus Inteleon,2022-09-20,0.5,6
Mew Genesect,Arceus Flying Pikachu,2022-09-20,0.4,5
Mew Genesect,Arcanine Zoroark,2022-09-20,1.0,2
Mew Genesect,Kyurem Palkia,2022-09-20,0.5348837209302325,43
Mew Genesect,Regis,2022-09-20,0.75,8
Mew Genesect,Lost Zone Box,2022-09-20,0.2978723404255319,47
Mew Genesect,Other,2022-09-20,0.5714285714285714,7
Mew Genesect,Calyrex Inteleon,2022-09-20,1.0,1
Mew Genesect,Rotom,2022-09-20,1.0,1
Mew Genesect,Rapid Strike Malamar,2022-09-20,0.5,2
Mew Genesect,Crobat Weezing,2022-09-20,1.0,1
Mew Genesect,Dragapult Inteleon,2022-09-20,1.0,1
Mew Genesect,Dialga,2022-09-20,0.6,5
Mew Genesect,Arceus,2022-09-20,0.3333333333333333,3
Mew Genesect,Cramorant,2022-09-20,1.0,2
Mew Genesect,Calyrex Palkia,2022-09-20,1.0,1
Mew Genesect,Shadow Rider Calyrex,2022-09-20,0.5,2
Mew Genesect,Lunatone Solrock,2022-09-20,1.0,3
Mew Genesect,Arceus Giratina,2022-09-20,0.8,5
Mew Genesect,Inteleon Box,2022-09-20,0.0,1
Mew Genesect,Durant,2022-09-20,1.0,1
Mew Genesect,Rapid Strike Urshifu,2022-09-20,1.0,1
Mew Genesect,Arceus Charizard,2022-09-20,0.5,2
Mew Genesect,Palkia,2022-09-20,1.0,1
Mew Genesect,Eternatus,2022-09-20,0.0,1
Mew Genesect,Mew Genesect,2022-09-20,0.5,40
Mew Genesect,Arceus Aggron,2022-09-20,1.0,1
Mew Genesect,Darkrai,2022-09-20,1.0,1
Mew Genesect,Inteleon,2022-09-20,0.0,1
Mew Genesect,Dialga LZ,2022-09-20,0.5,2
Mew Genesect,Arceus Duraludon,2022-09-20,0.0,1
Giratina LZ Box,Crobat Weezing,2022-09-20,1.0,1
Giratina LZ Box,Hisuian Goodra,2022-09-20,0.4,5
Giratina LZ Box,Mew Genesect,2022-09-20,0.4482758620689655,29
Giratina LZ Box,Palkia Inteleon,2022-09-20,0.4871794871794871,39
Giratina LZ Box,Urshifu Inteleon,2022-09-20,0.6666666666666666,3
Giratina LZ Box,Hisuian Zoroark,2022-09-20,0.4166666666666667,12
Giratina LZ Box,Regis,2022-09-20,0.75,4
Giratina LZ Box,Lost Zone Box,2022-09-20,0.4347826086956521,46
Giratina LZ Box,Kyurem Palkia,2022-09-20,0.4615384615384615,26
Giratina LZ Box,Giratina LZ Box,2022-09-20,0.5,40
Giratina LZ Box,Calyrex Inteleon,2022-09-20,0.0,1
Giratina LZ Box,Darkrai,2022-09-20,1.0,1
Giratina LZ Box,Dialga,2022-09-20,0.6666666666666666,3
Giratina LZ Box,Other,2022-09-20,0.5714285714285714,7
Giratina LZ Box,Durant,2022-09-20,0.5,2
Giratina LZ Box,Arceus Inteleon,2022-09-20,0.6,5
Giratina LZ Box,Clefairy,2022-09-20,0.25,4
Giratina LZ Box,Gengar,2022-09-20,0.0,2
Giratina LZ Box,Arceus Giratina,2022-09-20,0.5714285714285714,7
Giratina LZ Box,Inteleon Box,2022-09-20,1.0,2
Giratina LZ Box,Calyrex Palkia,2022-09-20,0.6666666666666666,3
Giratina LZ Box,Arceus Duraludon,2022-09-20,0.5,2
Giratina LZ Box,Rapid Strike Malamar,2022-09-20,0.0,1
Giratina LZ Box,Arceus Aggron,2022-09-20,1.0,1
Giratina LZ Box,Galarian Weezing,2022-09-20,1.0,1
Giratina LZ Box,Arceus Flying Pikachu,2022-09-20,0.0,2
Giratina LZ Box,Eternatus,2022-09-20,0.5,2
Giratina LZ Box,Blissey,2022-09-20,1.0,1
Giratina LZ Box,Amazing Reshiram,2022-09-20,1.0,1
Giratina LZ Box,Arceus,2022-09-20,1.0,1
Giratina LZ Box,Shadow Rider Calyrex,2022-09-20,0.3333333333333333,3
Giratina LZ Box,Giratina,2022-09-20,1.0,1
Giratina LZ Box,Lunatone Solrock,2022-09-20,1.0,1
Arceus Giratina,Palkia Inteleon,2022-09-20,0.5,14
Arceus Giratina,Amazing Reshiram,2022-09-20,1.0,1
Arceus Giratina,Arceus Flying Pikachu,2022-09-20,0.0,3
Arceus Giratina,Lost Zone Box,2022-09-20,0.6086956521739131,23
Arceus Giratina,Hisuian Zoroark,2022-09-20,0.3333333333333333,6
Arceus Giratina,Kyurem Palkia,2022-09-20,0.25,8
Arceus Giratina,Giratina LZ Box,2022-09-20,0.4285714285714285,7
Arceus Giratina,Arceus Inteleon,2022-09-20,0.6666666666666666,3
Arceus Giratina,Arceus Aggron,2022-09-20,1.0,1
Arceus Giratina,Mew Genesect,2022-09-20,0.0,5
Arceus Giratina,Palkia,2022-09-20,1.0,1
Arceus Giratina,Lunatone Solrock,2022-09-20,1.0,2
Arceus Giratina,Inteleon Inteleon,2022-09-20,1.0,1
Arceus Giratina,Giratina,2022-09-20,1.0,1
Arceus Giratina,Calyrex Palkia,2022-09-20,1.0,1
Arceus Giratina,Other,2022-09-20,1.0,1
Arceus Giratina,Eternatus,2022-09-20,1.0,1
Shadow Rider Calyrex,Lost Zone Box,2022-09-20,0.5,6
Shadow Rider Calyrex,Regis,2022-09-20,0.6666666666666666,3
Shadow Rider Calyrex,Giratina,2022-09-20,1.0,1
Shadow Rider Calyrex,Hisuian Zoroark,2022-09-20,0.25,4
Shadow Rider Calyrex,Palkia Inteleon,2022-09-20,0.6666666666666666,3
Shadow Rider Calyrex,Mew Genesect,2022-09-20,0.5,2
Shadow Rider Calyrex,Gengar,2022-09-20,0.0,1
Shadow Rider Calyrex,Arceus Flying Pikachu,2022-09-20,1.0,2
Shadow Rider Calyrex,Kyurem Palkia,2022-09-20,0.4,5
Shadow Rider Calyrex,Dialga,2022-09-20,0.0,1
Shadow Rider Calyrex,Arceus,2022-09-20,1.0,1
Shadow Rider Calyrex,Giratina LZ Box,2022-09-20,0.6666666666666666,3
Hisuian Zoroark,Regis,2022-09-20,1.0,1
Hisuian Zoroark,Mew Genesect,2022-09-20,0.4117647058823529,17
Hisuian Zoroark,Arceus Aggron,2022-09-20,0.6666666666666666,3
Hisuian Zoroark,Arceus Giratina,2022-09-20,0.6666666666666666,6
Hisuian Zoroark,Lost Zone Box,2022-09-20,0.4117647058823529,17
Hisuian Zoroark,Palkia Inteleon,2022-09-20,0.2727272727272727,22
Hisuian Zoroark,Giratina LZ Box,2022-09-20,0.5833333333333334,12
Hisuian Zoroark,Cramorant,2022-09-20,0.0,1
Hisuian Zoroark,Inteleon,2022-09-20,1.0,2
Hisuian Zoroark,Gengar,2022-09-20,0.5,2
Hisuian Zoroark,Kyurem Palkia,2022-09-20,0.4545454545454545,22
Hisuian Zoroark,Eternatus,2022-09-20,0.3333333333333333,3
Hisuian Zoroark,Galarian Weezing,2022-09-20,1.0,2
Hisuian Zoroark,Hisuian Goodra,2022-09-20,1.0,3
Hisuian Zoroark,Arceus Flying Pikachu,2022-09-20,0.8333333333333334,6
Hisuian Zoroark,Crobat Weezing,2022-09-20,0.0,1
Hisuian Zoroark,Palkia,2022-09-20,0.0,1
Hisuian Zoroark,Shadow Rider Calyrex,2022-09-20,0.75,4
Hisuian Zoroark,Kyurem,2022-09-20,0.0,1
Hisuian Zoroark,Calyrex Palkia,2022-09-20,0.0,2
Hisuian Zoroark,Arceus Duraludon,2022-09-20,1.0,1
Hisuian Zoroark,Hisuian Zoroark,2022-09-20,0.5,20
Hisuian Zoroark,Lunatone Solrock,2022-09-20,1.0,1
Hisuian Zoroark,Dragapult Inteleon,2022-09-20,1.0,1
Hisuian Zoroark,Dialga,2022-09-20,0.6666666666666666,3
Hisuian Zoroark,Jolteon Inteleon,2022-09-20,1.0,1
Hisuian Zoroark,Urshifu Inteleon,2022-09-20,0.5,2
Hisuian Zoroark,Arceus Charizard,2022-09-20,1.0,1
Hisuian Zoroark,Other,2022-09-20,1.0,1
Hisuian Zoroark,Dialga Bronzong,2022-09-20,1.0,1
Hisuian Zoroark,Arceus Inteleon,2022-09-20,0.25,4
Regis,Shadow Rider Calyrex,2022-09-20,0.3333333333333333,3
Regis,Kyurem Palkia,2022-09-20,0.0,5
Regis,Zoroark Box,2022-09-20,0.0,1
Regis,Mew Genesect,2022-09-20,0.25,8
Regis,Lost Zone Box,2022-09-20,0.6923076923076923,13
Regis,Arcanine Zoroark,2022-09-20,0.0,1
Regis,Hisuian Zoroark,2022-09-20,0.0,1
Regis,Giratina LZ Box,2022-09-20,0.25,4
Regis,Arceus Flying Pikachu,2022-09-20,0.5,2
Regis,Hisuian Goodra,2022-09-20,0.3333333333333333,3
Regis,Palkia Inteleon,2022-09-20,0.2,10
Regis,Other,2022-09-20,0.8,5
Regis,Urshifu Inteleon,2022-09-20,0.0,1
Regis,Galarian Weezing,2022-09-20,0.0,1
Regis,Durant,2022-09-20,1.0,2
Regis,Inteleon Box,2022-09-20,1.0,1
Regis,Crobat Weezing,2022-09-20,0.0,1
Regis,Calyrex Palkia,2022-09-20,1.0,1
Regis,Dialga LZ,2022-09-20,1.0,1
Regis,Palkia,2022-09-20,0.0,1
Arceus Inteleon,Inteleon Inteleon,2022-09-20,1.0,1
Arceus Inteleon,Lost Zone Box,2022-09-20,0.4545454545454545,11
Arceus Inteleon,Giratina LZ Box,2022-09-20,0.4,5
Arceus Inteleon,Kyurem Palkia,2022-09-20,0.6666666666666666,6
Arceus Inteleon,Hisuian Goodra,2022-09-20,0.5,2
Arceus Inteleon,Mew Genesect,2022-09-20,0.5,6
Arceus Inteleon,Arceus Giratina,2022-09-20,0.3333333333333333,3
Arceus Inteleon,Lunatone Solrock,2022-09-20,1.0,1
Arceus Inteleon,Calyrex Inteleon,2022-09-20,1.0,2
Arceus Inteleon,Dialga,2022-09-20,1.0,1
Arceus Inteleon,Palkia Inteleon,2022-09-20,0.3333333333333333,9
Arceus Inteleon,Blissey,2022-09-20,1.0,1
Arceus Inteleon,Hisuian Zoroark,2022-09-20,0.75,4
Arceus Inteleon,Arceus Flying Pikachu,2022-09-20,1.0,1
Arceus Inteleon,Other,2022-09-20,1.0,1
Kyurem Palkia,Arceus Inteleon,2022-09-20,0.1666666666666666,6
Kyurem Palkia,Lost Zone Box,2022-09-20,0.4571428571428571,70
Kyurem Palkia,Clefairy,2022-09-20,1.0,1
Kyurem Palkia,Palkia Inteleon,2022-09-20,0.2368421052631578,38
Kyurem Palkia,Giratina LZ Box,2022-09-20,0.5,26
Kyurem Palkia,Hisuian Zoroark,2022-09-20,0.5454545454545454,22
Kyurem Palkia,Hisuian Goodra,2022-09-20,0.5454545454545454,11
Kyurem Palkia,Calyrex Palkia,2022-09-20,0.6,5
Kyurem Palkia,Kyurem Palkia,2022-09-20,0.5,64
Kyurem Palkia,Mew Genesect,2022-09-20,0.4418604651162791,43
Kyurem Palkia,Cramorant,2022-09-20,0.0,1
Kyurem Palkia,Arceus Giratina,2022-09-20,0.75,8
Kyurem Palkia,Arceus Charizard,2022-09-20,1.0,1
Kyurem Palkia,Dialga LZ,2022-09-20,0.2,5
Kyurem Palkia,Regis,2022-09-20,0.8,5
Kyurem Palkia,Dialga Bronzong,2022-09-20,1.0,1
Kyurem Palkia,Palkia,2022-09-20,0.6666666666666666,3
Kyurem Palkia,Arceus Flying Pikachu,2022-09-20,0.5714285714285714,7
Kyurem Palkia,Inteleon Box,2022-09-20,0.5,2
Kyurem Palkia,Urshifu Inteleon,2022-09-20,0.75,4
Kyurem Palkia,Arceus Aggron,2022-09-20,1.0,1
Kyurem Palkia,Other,2022-09-20,0.8,5
Kyurem Palkia,Zoroark Box,2022-09-20,1.0,1
Kyurem Palkia,Dialga,2022-09-20,0.5,2
Kyurem Palkia,Blissey,2022-09-20,1.0,1
Kyurem Palkia,Darkrai,2022-09-20,0.0,2
Kyurem Palkia,Kyurem,2022-09-20,0.0,1
Kyurem Palkia,Durant,2022-09-20,0.5,2
Kyurem Palkia,Eternatus,2022-09-20,0.5,2
Kyurem Palkia,Inteleon,2022-09-20,0.5,2
Kyurem Palkia,Crobat Weezing,2022-09-20,0.5,4
Kyurem Palkia,Jolteon Inteleon,2022-09-20,1.0,1
Kyurem Palkia,Amazing Reshiram,2022-09-20,1.0,1
Kyurem Palkia,Calyrex Inteleon,2022-09-20,0.0,1
Kyurem Palkia,Dragapult,2022-09-20,1.0,1
Kyurem Palkia,Rapid Strike Malamar,2022-09-20,0.0,1
Kyurem Palkia,Rapid Strike Urshifu,2022-09-20,1.0,1
Kyurem Palkia,Shadow Rider Calyrex,2022-09-20,0.4,5
Kyurem Palkia,Lunatone Solrock,2022-09-20,1.0,1
Kyurem Palkia,Gengar,2022-09-20,1.0,1
Dialga LZ,Kyurem Palkia,2022-09-20,0.8,5
Dialga LZ,Kyurem,2022-09-20,1.0,1
Dialga LZ,Palkia Inteleon,2022-09-20,0.0,3
Dialga LZ,Other,2022-09-20,1.0,1
Dialga LZ,Lost Zone Box,2022-09-20,0.75,4
Dialga LZ,Arceus,2022-09-20,0.0,1
Dialga LZ,Arceus Flying Pikachu,2022-09-20,0.0,1
Dialga LZ,Regis,2022-09-20,0.0,1
Dialga LZ,Dialga,2022-09-20,0.0,1
Dialga LZ,Mew Genesect,2022-09-20,0.5,2
Dialga LZ,Gengar,2022-09-20,1.0,1
Dialga LZ,Eternatus,2022-09-20,0.0,1
Eternatus,Hisuian Zoroark,2022-09-20,0.6666666666666666,3
Eternatus,Kyurem Palkia,2022-09-20,0.5,2
Eternatus,Other,2022-09-20,1.0,1
Eternatus,Mew Genesect,2022-09-20,1.0,1
